text,label
"PSRS laikos medicīna bija par BRĪVU - riebjas,ka savējie iznīcina savējos - pat okupanti tā nedarija.",0
"Interesanti, kādā valodā runās Olimpiādē? Eiropas Savienībā jārunā angliski, bet ar to tā pašvaki. Būs jārunā okupantu krievu valod",0
"Ja krievija vēlas, lai krievu jaunatne būtu vienvalodīga- tas ir, mācītos tikai krievu valodā, tas nozīmē, ka tā grib krievu jaunatni 'deportēt' uz krieviju, jo uz turieni labprāt pat veči nebrauc.Bet krievi tur balansē uz 50% robežas. Tikai kremlim vajadzētu tos arī pie sevis apmācīt. Latvijā, protot tikai vienu valodu,kurai ir pat alfabēts īpašs, nevar darbu nodrošināt pat krāvējam. Jau tagad krievu bezdarbnieku uzturēšana gadu gadiem, pārējām Latvijas tautām nepatīk. Cik ilgi var?",0
NE KRIEVU OKUPANTIEM LATVIJA!!!!! OKUPANTI GO HOME!!!!!! KRIEVI BRAUCIET MAJAS UZ ROGINU!!!!!,0
viņš nav okupants bet pilsonību nopirka par 150 Ls?,0
"Ja apprec hasanus, ar to jārēķinās. Neticīgā nogalināšana musulmaņiem nav noziegums.",2
"Skaidrāks par skaidru: SC tādi paši zagļi kā LC, TP , LPP ZZS un Ušakovs ,kurš audzināts okupantu ģimenē, attiecīgi runā.",0
ar steigu jaajauc nost okupantu falls paardaugavaa un jaasuuta 5 kolonnu lopu vagonos atpakalj uz urogjinu?,1
"arī ušakovs nav mūžīgs! ja nevar nojaukt okupantu pieminekli,var laukuma pretējā pusē uzcelt pieminekli latviešiem kuri tika nomocīti čekas pagrabos vai gājuši bojā sibirijas gulag",1
"Tas ir parazītu oliņas, pārsvarā utu",0
"Ušakova kungs. definējiet, kas ir tā sauktā Latvijas minoritātes skola. Vai ar krievu okupantu un kolonistu mācību valodu vēl eksistejošās skolas ir minoritāšu skolas. Ar kādām tiesībām jūs tā cenšaties Latviju iekļaut Putinijā?",0
"Kremļa punduris arī pa pusei esot žīds, bet lavrovs tirs žīds",1
uz tādu titulu var pieteikties tikai krievenes no psrs laiku okupantu ģimenēm.,0
"Ušakovu mīl tikai okupanti. Tāpat drīzumā, ar ušaku priekšgalā ,tiks padzīti ni mūsu zemes",0
"Tavai zināšanai prasts ēdiens neatmiekšķē smadzenes, tev izskatās no ikriem un lašiem pavisam aptaukojušās un atmiešķējušās...VDKašņiki turpina izvarot valsti un tautu",0
"Kādēļ plakātā redzams Brīvības piemnineklis, ja Ušakovs katru gadu 9. maijā rīko dzerstiņu okupantu veterāniem un to atvasēm pie t.s. &quot;Uzvaras pieminekļa&quot; (t.i. pie Kauna staba Karātavu laukum",0
mums patīk OKUPANTU statuss..... vismaz ar kaut ko varam lepoties.... mēs esam OKUPANTI,0
"Mušas tur tiešām nav, bet ir pilnīgi skaidri noprotams kurš šo vandāļu pasākumu organizē un kurš ir ieinteresēts iznīcināt Ukrainu kā neatkarīgu valsti!",0
"Ko mēs maza zemīte, pret lielo brūno ļauno lāci iesāktu? Salīdziniet okupantu teritoriju un mūsu. Mums uzreiz tanki iebrauktu kā Gruzij?",0
Tagad Deniss atcerējies savas tiesības.. bet viņam bija tiesības citiem sačakarēt datorus un iznīcināt info tajos,0
"Daudz no Bezabreniesu valstsviriem gan pienemtu HIKIVAKI ar mantru uz lupam: okupacija ir, bet okupantu nav , vai okupanti nav, bet okupacija turpinas .... kaut patiesiba - ka okupacija bija, okupantu ir, bet Abrenes teritoriju nav",0
"To jau kurš katrs varēja paredzēt, ka Ukrainas prokrieviskā marionete pakārtosies Kremļa okupantu, kolonizatoru, rusifikatoru presingam. Nu, bet tas jau arī bija paredzams, ka ukrainiskā Ukraina ar to nesamierināsies un valstī sāksies revolūcija - nacionālā atbrīvošanās cīņa ;)",0
Ko tu tur izpirdi? Sķic okupants no Latvijas,0
"Man tīk,komentetāji,krievi okupanti,maitas u.t.t.-a laizit pecpusi Amerikai tas jā,par lielo lielaku okupantu un kropļu ,neatkarības neieverotāju un jauksanos suverenas teritorijās par ASV nav-jeņki ir pedini -Bet musejie ir vinu dibenu bucotāji",1
"Ak, kādas pasakas tu te stāsti, turpini. Ka ar Čečēnijas neatkarību? Vai Piedņestrā paši moldāvi lūdza lai ieved Krievijas karaspēku vai varbūt tomēr krievu kolonisti, okupantu pēcteči",0
pavisam švaki klāsies 5kolonas darbarūķiem.krievi čekistus krievzemē sāks iznīcināt un pieprasīs izdot savējos arī no citām valstīm.priekš rūdas rakšanas ziemeļos.varbūt līdz ziemeļiem neaizvedīs.apsargi nositīs un izmetīs no vilcieniem meža zvēriem par barību,0
"es redzu, ka tu esi viens no tiem, kas pats neko darīt negrib, bet cer uz pabirām no Kremļa galda. bagātie krievi ir smieklīgi, jeb tu vari izvikt nēģeri no getto, bet nekad getto no nēģera. tu šleserveidīgais es tipisks prostitūtiskais, bet tādus kā jūs izdrāž un izmet, kā prezervatīvus",2
Latvieši tak arī ir okupanti .NEAIZMIRSTI TO,0
"st izvirtulis tas Putins, gluži kā dzīvnieks...... pamet sievu un taisa bērnus jaunām skuķēm...jā miljardierim morāle sveša!",0
"ko viņš okupēja !? paskaidro tuvāk , ko nozīmē ,, civilai s okupants ušakovs,, kur ir viņ avaina ? tur ka viņš šeit ir piedzimis ? īri , angļi sauks tavus brālā bērnus par ,,civiliem okupantiem ,, - būsi apmierināts !? pajolais perdeli",1
"Streļčenekam striķi ap kaklu un pakārt kokā,ja reiz smadzenes vairs nau?",1
"Okupanti atbraukuši, nu visiem baigie prieki",0
"tie pasaules okupanti, kas savu gļēvulību kompensē ar suņiem un bezpilotu lidmašīnām! Tāpat nolādēti viņu bezsmadzeņu atbalstītāji (neatkarīgi no tautības, rases un reliģiskās piederības)!",1
"No krievijas ļaunuma nebūs. Taj tagad jasarga savas robežas, jo ists okupants ir apdzivojis kaimiņvalstu teritorijas",0
čurka ir un paliek čurka,2
Okupanti un okupantu pēcteči sāk jaunu Latvijas valsts okupāciju!,0
"arī ušakovs nav mūžīgs! ja nevar nojaukt okupantu pieminekli,var laukuma pretējā pusē uzcelt pieminekli latviešiem kuri tika nomocīti čekas pagrabos vai gājuši bojā sibirijas gulag.",0
"Kapēc tu okupants bļauj no Latvijas, kapēc neesi savā īstajā dzimtenē un neaizstāvi tajā lielajā Krievijā savu Putina onkuli",0
BEZ DEOKUPĀCIJAS OKUPANTI NENORIMS-TĀ NAV TĀ TAUTA.UN MŪSU KOMUNISTU-ČEKISTU PIEBALSOTĀJI.....-ATBALSTĪTĀJI ;),1
"Vai okupantu un kolonistu atrašanās neatkarīgās Latvijas teritorijā var būt Latvijas bagātība? Normālās valstīs tā nenotiek. Rihardam Kozlovskim, Jānim Reinikam, Jānim Maizītim jārīkojas, lai Latvija beidzot tiešām kļūtu par brīvu valsti. Pietiek paciest šeit visiem labi zināmos sarkanos ākstus, kuriem viss šeit ir nepieņemams, jo nav pēc PSRS (Krievijas) standartiem un morāles. Viņiem austrumu virzienā vīzas nav nepieciešamas. Aizbrauciet, vecdzimtene jūs gaida",2
"Tieši dēļ tādiem ekstrēmistiem kā Jūs, cilvēki arī aizbrauc. Tā vietā, lai problēmu izpētītu un pedantiski, piesaistot finansējumu, risinātu, tādi ļaudis kā Jūs meklē vainīgos visur citur, bet paši ir svētāki par pāvestu. Jūs gribat problēmu risināt uz citu rēķina, kā to dara sociālie parazīti. Pat ja no Latvijas aizbrauks visi krievi, par ko Jūs katru vakaru lūdzaties pie R. Dzintara bildes (krievi Jums pie visa vainīgi, pat ja esat dīkdienis un sliņķis), Jūs būsiet pārsteigts - problēma vēl vairāk saasināsies (cilvēki vēl vairāk brauks). Vietā brauks ķīnieši (pie Jelgavas Ozolniekos dzīvo vairākas ģimenes). Viņi latviešu valodu nemācīsies - pieprasīs apmācību angļu valodā. Kā Jūs (Dzintarveidīgie) šo problēmu risināsiet? Lieksieties Ķīnas priekšā? Ķīna savus pilsoņus aizstāvēs pret latviešu nosacītiem nacionālistiem. Kādā valodā veikalā vajadzēs runāt? Angļu",0
"normālais krievs kurš izprot visu vēturi tas karodziņus nededzinās, un karogā ne''sņauks degunu , bet tie sarkanie [cenzēts] okupanti un viņu mantinieki kas rēc 9 maijā, un un maisa mūsu pasākumos, tie būtu jāraida no valsts ārā gan viņu nekaunību ciest. ušakov diskopļasku sarīko centrā cik cilvēkiem neertības sastādīja",1
"Tas ir ārprāts ,jau tā nav nekādi līdzekļi iztērēti ,ietaupījumi ir bezgalīgi šogad ,jau no rīta bija jākaisa ceļi ,tie pidari i valdības krpliskie sučaras ,kaut viņu gimenes un visas gājušas bojā tad i saprastu ,sprādzeņikas jādara ,novēlu visu valdību un kas par ceļiem atbildīgi atlaist vai pakārt ,ka suņus ,sukas,kuces",2
"Tu esi labs. Bet mīnusus tev liek krievu okupantu atsaldētie pēcteči, tāpēc nesatraucies.",2
"Un čigāni, ķīnieši, baltkrievi, igauņi....nav cilvēki",2
Žīdi ēd nost latviešus un upuris nekad nesapratīs plēsēju.,2
cukura rūpniecību iznīcināja paši ražotāji un audzētāji un saņem supsīdijas vēl tagat.Bet Straujuma turpina iznīcināt laukus baronu dēļ,0
"psrs okupantu,gan pirms gan pec 1949.g.,PRETTIESISKI LV teritorijaa savestaas fashistiskaas psrs civilokupantu ordas simbolize nirgashanos par veselo sapratu,bet 9. maijs ir kaa kaajas speriens pa padomju okupantu izmocitaas Mates Latvijas miesu",0
"te iet runa par Ukrainas deokupāciju un okupantu repatriāciju....Vai pats to nesaproti, ka raksti muļķības ;)",0
"Krievu dibenā līdēju lūpīžņi, ja nav vairāk reizes 3 (tāpat kā čurkas) iebāž asti kājstarpē un smilkst kā pēdējās kuces.",2
"Ne jau velti krievu balagāna priekšgalā, kā allaž, soļo vecs žīdu [cenzēts",2
es ieteiktu visus krievus deportēt atpakaļ uz mājām,2
"&quot;braukšanas apstākļiem nepareizi izvēlēts ātrums&quot; - cieš 2009, 2012 gadā dzimuši pasažieri. Tādiem &quot;kamikadze&quot; pautus noraut un uz staba avārijas vietā pakārt;(((",1
"nu čigāni tur ir tāpat, dzērāj iarī.",2
"Un vai tagad tur nesiro čigāni un visi citi kabatzagļi!!? Un ne jau tikai izskats, bet arī visa tā atmosfēra ap autoostu ir vairāk kā briesmīga!",2
"Kārtējo idiotismu izrāda SC2- zoo mērkaķu bara partijele ar rinku pajolīti , ne jau latviešu labā, Okupants ,ka neciena valsts valodu un šo valsti tur jau aplokšņu veidīgo ir lielākie aizstāvamie .Latvijas jamācās demokrātija no ASV , tur visi blēži lai tas būtu gubernātors, senators vai kongresmenis tiek taisnīgi sodīts.Tikai latvijā blēžus netiesā , jo cilvēktiesības neļauj . Nelietis ir jatiesā ASV",1
"Kas tad ir,amerikas žīdi no balēm abdirsās.",2
"Ha, ha, dvieļugalvas čurkas pret - vareno - ASV. Tur jau cūkām jāsmejas. Aizies pa burbuli, kā špickastītes.",2
"Vajag, vajag atlikt, lai tie Rīgas parazītu bari vēl pabarojas un vēl paspēj kaudzēm likumus, nolikumus rekomendācijas, nosacījumus un visādu figņu saražot priekš uzņēmējiem, kas viņus baro.",0
Paldies Dievam tai okupantu valstij ilgi nebūs jāmaks,0
"Nevis krievu kopiena bet gan krievu okupanti ,jeb vienkārši krievu fašisti .Fašisti,fašisti",2
"Cik ilgi pastāvēs žīdu un krievu komunistu vara, kas izdzen trimdā Latvijas pilsoņus šobrīd",2
"Ārprāts.. tie Eiropas noteikumi ir vienkārši DEBILI!!! Nogalināt veselu, jaunu žirafi tikai tādēļ, lai ievērotu kaut kādus sviestainus paša Eiropas parlamenta izdotus murgainus noteikumus.. murgs kaut kāds..",0
Nesaprotu. Tik daudz cilvēku skatītājos ! Dzīvnieka nogalināšana ietilpst zoodārza apmeklētāju izklaides pasākumos ?!,0
videospēlēs ir daudz dzīvību un nonāvēšana ir skaista.zoodārzā bērni redzēja kas ir nāve.bērni redzējuši īstenību nevēlēsies nogalināt.,0
Smirdoņas okupanti - muti ciet!,1
"Ko mēs maza zemīte, pret lielo brūno ļauno lāci iesāktu? Salīdziniet okupantu teritoriju un mūsu. Mums uzreiz tanki iebrauktu kā Gruzij",0
"Nu gan salīdzināji vāciešus ar krieviem. :D ne jau Pabriks un Parādnieks pie vainas, bet lielais okupantu pēcteču īpatsvars, kuriem galvā tikai biezputra, jo tālāk par krievijas propogandu neko neredz un nesaprot. sarunvaloda arī pārsvarā sastāv tikai no nedaudziem vārdiem un teikumiem, kurus var izlasīt uz žogiem, ne masu informācijas līdzekļos. Nu bet savā acī jau pat baļķi neredz",1
nu nav ne mazāko šaubu par urrrlu okupantu revanšismu,1
"Ukraina ir Eiropas maizes klēts. Gribi teikt, ka žīdi arī piedos vāciešiem Holokaustu",1
"Ta nu gluzi nav. Valstis kur nav krievu okupantu un to pectecu krievi citigi macas attiecigas valsts valodu. Baltijas valstu lojalie pilsoni , krievi ari zin valodas. Lielaka dala krievu jutas labi Baltijas valstis un netaisas atgriesties etniskaja dzimtene. Te nerunaju par perkamiem politikiem, kremla lakstigalam",0
"Ar šādu krievijas propogandu nodarbojas vesela ministrija, man kolēģe , kurai māte un māsa dzīvo Kaļiņingradā stāstīja pilnīgi pretējas lietas, bezdarbs, algas niecīgas veči nodzērušies, apgabalā valda krievu un leišu bandīti!!! Tā ka nevajag spraust batonus, bet vispār ja gribiet tad brauciet, vairāk te būs gaisa un mazāk okupantu",0
"Nu tur taču labi redzams, ka viens mērkaķis nolec, nēģeri tam nepievērš uzmanību, bet turpina vajāt tieši cūku.",1
paslēpies senču vērtību nodevējs un okupantu pakalpiņš.vai nav ironiski???,1
"Ukrainā labi redzams, kā varu pārņem legalizētie - naturalizētie okupanti, kolonizatori, rusifikatori un piektā kolonna",0
"Nē nē, visi kas nav tīri latvieši - ir okupanti! Arī tie krievi, kas te līvus okupēja, kurus pēc tam okupēja vācieši, kurus pēc tam okupēja latvieši... nu kaut kā tā apmērām, bet visi.",0
"tieshi taa! Un nenjem tik ljoti pie sirds Kremlja filiaales SC algotos peertikjus, kuru uzdevums ir imiteet puuli. Latvija ir uz pareizaa celja, lai kaa okupanti rietu. Vinji reeja un draudeeja arii pirms iestaajas NATO un ES. Nekas nav piepildiijies. Nekas",1
"Muļķīti, kas tur ko skaust. Pirmkārt, viņš nav krievs bet žīds, otrkārt, jo vairāk naudas, jo vairāk problēmu. Tu tagad Berezovski skaud? Vai Hodorkovski? Vīņi visi priekšlaicīgi zem zemes.Jo vairāk piķa, jo ātrāk zem zemes",1
pašvaldības policistiem ir jāatļauj uz vietas nošaut tādus agresīvus nepiesietus suņus. tad šādi gadījumi neatkārtoties.,0
"Homsas iedzīvotāju skaits ir vairāk neka 650 000 cilvēki nevis 2 nemiernieki, 4 Assada armijnieki ar automātiem un 6 civiliedzīvotāji.... Un cilvēki tiek evakuēti no pilsētas, ko ir aplencis un ieņēmis Assada karaspēks, tātad tos tavus visus varēja nogalināt tikai viņa algotņi.",0
Mr.54 un Mr.20 aicina tūristus lai izkrāptu soda naudas. Okupanti šo pasniedz ka savu KULTŪRU 2014.g,0
"arī ASV, Kanādā, lielākajā daļu D-Amerikas kontinentā... VIENĪGĀIS pluss ir tas, ka viņi novērsa asiņainu konfliktu Sīrijā, citādi Putina Režīms (NE krievu tauta, atkārtoju - NE KRIEVU TAUTA) atkal ietu veco, 400 gadu tradīciju: ieņemt, izmantot, melot.. nogalināt",0
"ir ebrejs! To jau viņi grib lai sajauktu cilvēkiem prātus! Paskatieties kas darās krievu TV! Vieni žīdi, kuri sevi,ja vajag, uztaisījuši par krieviem! To arī grib panākt Latvijā. tā jaunā sieviete nav latviete1",2
"Oh,kā Vienotībnieki mīl naudu .Diez vai šiem izdosies iznīcināt ES tāpat kā viņi piebeidza Latviju ?",0
"rokas nost no kaķveidīgiem-kaķīši ir tādi smukumiņiun mīļumiņi.Kaķveidīgie ir universālākie ctu dzīvnieku slepkavnieki.Ja viņiem nav ko slepkavot tad lai mirst badā,bet ja ēd cilvēkus tad ļoti dabiski ir viņus nogalināt lai netrauc;e dzīvot,uz zemes ,lai kā mēs gribētu visiem dzīves telpas nepietiek.",0
"Nekur citur pasaulē nav tādas stulbības . Anglijā tikai anliski , Vācijā visas skolas vācu valodā . A te okupantu skolas . Latvija tak vairs nav krievu okupēta. Krieviem ja kas nepatīk ir vienkārši jābrauc uz krieviju mācīties",0
Ko tad tu nezināji??? Parādi man kādu žīdu kurš runā savā valodā!!!,2
"Pirmskara periodā ne tikai skolas, bet arī krievu augstskolas bija. Ulmanis mēģināja to iznīcināt, bet vienalga bija. Bet pirms ulmaņlaikiem bija 100% krievu augstskolas.",0
"Vienkārši intresanti - raksta autoram tiešām sieviete biksēs ir kaila?? Izvirtulis vai priduraks, vai ar haltūra?",0
"Riktīgas ielas meitas, m*ukas, tik drausmīgas, ka nevar nopelnīt ka prostitūtas, palika bez darba, tāpēc mēģina nopelnīt šādā veidā.",1
pederasti un pusdullas planckas var māžoties cik patīk atliek tik tev pačurāt aiz kāda koka tā uztaisa no tevis tādu žuliku ka tik turies,2
"Ja skolā pa deviņiem gadiem iemācīs lasīt un rēķināt kā arī elementārās pieklākjības, atbildības un tikumības normas, tad vis būs kārtībā. Vēl jāpanāk, lai visādas lezbistes un pederasti sabiedrisko organizāciju un sazin kādu pseidozinātņu vārdā nebāžās skolās.",1
"Bērni jau no mūsdienu skolām būtu jātur pa lielu gabalu, jo tur slaistās pedofīli, narkomāni, homoseksuāļi un citi savu pretīgo tieksmju pavairotāji sākot no izglītības ministrijas jau. Ar bērniem tur eksperimentē un brīnās, kas uzaudzis. Matemātikas grāmatās māca gudri parunāt par skaitļiem utt.. un kas bērnus aizstāvēs, ja paši vecāki to nedara?",2
"figurē tāda irnformācija, ka ir sagatvotas NATO šavēju vienības, kas apšaus krievu okupantu sagaidītājus",0
"Cirkumcīzija ir interesanta tēma, ss. Šķiet, ka to centās popularizēt arī brokastu pārslu guru Vils Kellogs, kurš brokastu pārslas radīja cīņai pret onānismu. Ja vēlies, varu Tev nosūtīt materiālus par šo operāciju un arī ieteikt labāko žīdu ārstu..",1
piepūšamā raķete un prostitūta sniegbaltītes tērp ;),0
"Paskat tik - kā krievijā piesedz pederastu pāri Ņils&amp;Ameriks. Bet naudu no rere saņēma tieši viņi - Ameriks, ja konkrēti",1
"Okupanti ir nikni uz zviedriem, jo visā jomā zaud.",0
"Ja pareizi atceros, nesen rādīja sižetu pa Krievijas TV, ka krievi sašutuši, ka viesstrādnirki sarunājas savā starpā dzimtajā valoda - to vajagot aizliegt, jo nevar saprast, ko perina. Interesanti, kāpēc man būtu jāpieiceš un jāsaprot, ko perina krievvalodīgie iebraucēji Latvijā? Stāsts par baļķi savā acī un skabargu kaimiņā acī ir dzīvs! Nekaunīgāku nāciju nav nācies redzēt, visi žīdi un melnie nobāl",1
Nesaprotu okupantu keburus..... Te ir LV .... Sovakar musejie svinees uzvaru,0
SC ir okupantu partija un pārstāv okupantu intreses,0
"Vai tu pats gadījumā neesi žīds? It visos portālos tu savos komentāros iestājies par jūdiem. Tavai īpašai zināšanai: uzvārds LINDERMANN ir tipisks jūdu uzvārds, nemaz jau nerunājot par viņa ģīmi. Arī Žirinovskis, kuru tu tāpat nodēvē par krievu, nekādi negribēdams atzīt viņa īstu tautību ir tas pats žīds. Krieviem ir savi vārdi, bet Voļfoviči ir tiem, kuru tautību tu kaunējies publiski iztirzāt. Skaisrs, ka tu negribi sevi kā jūdu kompromitēt un slēpdams savu patieso tautību, visus kuri runā krieviski, ,tu gribi sabāzt vienā mais",1
"Prātīgs raksts. Mums ir obligāti nepieciešams palielināt armijas budžetu. Vismaz tādā mērā, lai iebrukuma gadījumā varam noturēties pāris dienas, kamēr NATO var veikt vismaz kaut kādus sagatavošanās darbus. Pretējā gadījumā, ja okupanti tiks līdz līcim momentāni, tad būs daudz grūtāk kaut ko palīdzēt. Jācīnās ir ar visiem iespējamiem spēkiem, un, lai to redz pasaule, kaut arī izredzes uz uzvaru būtu nelielas. Neuzkāpsim atkal uz K.Ulmaņa grābekļa, pēc tam 70 gadus klausoties okupantu retoriku, ka paši bezmaz aicinājuši",0
žīdene Monika ir padauza! Hilarija ir un būs viņa sieva. Un kur ir tā monika tagad?,1
ĀRPRĀC !!! BRITU valdībai un sabiedrībai stingri kaut kas nav kārtībā ar galvu .....un morāli...meitenes reāli piedzērušās prostitūtas -atiecīgi arī saģērbušās...,0
"Paš vainīgi, ka viduslaikos ļāva skauģiem un marazmātiskiem reliģijas fanātiem lielāko daļu glīto sieviešu sadedzināt kā raganas.Dēļ tā Rietumeiropā galvenokārt tikai nesmukās palikušas.",0
"Tagad es saprotu, kāpēc Briti Latvijā uzvedās kā cūkas, jo viņi pēc būtības tādi arī ir. Gan pēc izskata (sievietes resnas un cūciskas, piedevām ģerbjas kā prostitūtas, laikam tomēr ir lielākas mauk.s nekā latvietes), gan uzvedības ziņā - CŪKAS.",2
"Labs, video! Apollo, šito vajadzētu izlikt! Ne tikai nevar ar pirmo reizi iedarbināt, bet arī bagāžnieks nestrādā. Tapēc laikam okupanti braukā ar BMW uz 9.maiju ar uzrakstiem NA BERLIN! Nu, vai nav jocīgi tie krieveļi, tā viņi grib izrādīt ka Eiropa ir slikta! Ko tad nepērk savas Ladas",0
"Varētu jaut teikt, ka visi krievi ir okupanti un šovinisti, bet Natālija Djakova vismaz šajā gadījumā pierāda, ka tā nav. Tomēr kopumā šis eksperiments ir kārtējais pierādījums, ka pēc iespējas drīzāk ir jālabo kļūdu un jāpāriet uz izglītību tikai valsts valod..",0
"oti jautri - tas parāda, ka krievi ir galīgi atpalikuši- Krievijas himnai mūziku raksta latvietis, vārdus - žīds",1
Jūs te lilākā daļa esiet okupanti,0
ne par velti tas nēģeris iet pa kreisi ta pakaļa tas taču rahits.,2
"kā tu zini par viņu projektiem, dežūrurrrla! visas normālās pasaules sabiedrības uzdevums ir iznīcināt ģeržimordisko ļaunumu, kas nāk nojums urrrlām",1
"Tas jau nav nekāds jaunums no krievu fašistu mutes. Vienīgie krievu okupanti neatzīst, ka ir fašisti, bet visi pārejie fašisti. Krievu okupantu ģimenes okupētās teritorijās ir fašisti",2
"Es dzīvoju Bolderājā un man te tas okupantu kauna stabs absolūti nav vajadzīgs, drīzāk vēl urlēnus vajadzētu deportēt",1
"Redzi, okupants paliek okupants pat tad, ja viņš baznīcā svecīti nolicis.",0
Tu domāji 30% padomju imigranti? Tādu krievu te vairs nav. Ir tikai okupanti,1
"Krievija mums atņēma Abreni, somiem zemi un japāņiem Kuriļu salas. Krievija ir zemes okupanti un zagļi",2
"Zini sieviete.Mums arī ir pie kājas tādi urlīgi lielībnieki ,kā krievu žīdi!?",1
"Protams dakterim Ērglim vienalga, kas ir viņa pacienti - latvieši, krievi, žīdi, arābi, ķīnieši - svarīgi, lai būtu tādi, kas spēj maksāt tik, cik dakteris pateiks.",1
"Pie visa bija vainīgi nevainīgi Krievijas okupanti kuri palika Latvijā kā uzvarētāji. Uzvarētājus kuri pilsoņus izsūtīja uz Sibīriju taču nesoda, vai neatceries ...",0
"Nu tad beidzot lisicins atklāti parāda, ka aizstāv okupantu pēcteču un koloboracionistu bandu",0
"Nevajag Vienotības sarakstā izdarīt izmaiņas, bet to pakārt uz nagliņas sirdsmājiņā.",0
"Brīvība bija īsu brīdi , jo tagad atkal Latvija ir otru OKUPANTU rokās ES",0
"Malači tie,kas PSRS laikā dedzināja okupantu karogus un malači tie, kas šodien sadedzināja okupantu karogu",0
"Humpala ta oriģinālā, bet žīdu - &quot;jūdu ķeniņš&quot; gan ir blefs, bet mauķelei Marijai 'žetons - jau pāris tūkstošus gadu netrūkst tādu muļķu kā Jakovs, kas tic &quot;dievišķai ieņemšanai&quot;",1
"Latviešu Dievam nav nekādas līdzības ar žīdu Jahvi, un dažādiem ar nāvi sodītiem žīdu noziedzniekiem ne tik.",1
"Manu vectēvu nošāva pie mājas sienas komunists - žīds Bergholcs . Tapēc es ienīstu gan vienus , gan otrus.",2
"Kāpēc tāds satraukums par fakta konstatāciju, ka viens okupants nav ne ar ko labāks par otru?",0
Taisnība acīs kož. Ko citu no okupantu pēctečiem var sagaidīt?,1
"25 gadus atpakaļ tu arī brēci ka tevi okupanti apzog, pēdējos 23 gadus nu šeit valda TEVIS VĒLĒTĀ VALDĪBA bet tu arvien brēc ka tevi apzog !!! :)))))",0
"OKUPANTU CUKAS,KA ES JUS IENISTU!!!!!!!!!",1
JAAAA!!!!DAUDZ VEL LETINU LAIZA OKUPANTU PAKALAS!!!!!!,0
"Zviedru pedofīli biedē gan dumjākos ar Krieviju, bet tikmer ta vien turpina zagt un meklēt mazus latvietīsus, -sak' nāc šu bērniņ, paucināšu uz celīša",0
"Driz šitie ne tikai vēsturi, bet arī Bibeli pārrakstis, teiks ka Sodomu u Gomoru Dievs iznicinaja par to, ka tur apspieda pederastu tiesības",2
"Kāds gan sakars valstij un tautai ar tavu vēctēvu? Ja tavu vectēvu žīds būtu apbalvojis, tad tu bučotu žīda zābakus? Vai tā sanāk?",1
"Okupanti neprasīja atļauju okupēt. Vienkārši krievu armija okupēja un izsutīja pusi latviešu uz Sibīriju, un daudzus nogalināja te pat Latvijā.",0
"Jājauc tik nost, riebjas skatīties kā okupanti pie tā katru gadu priecājas ...",0
"Nevis krievu kopiena bet gan krievu okupanti ,jeb vienkārši krievu fašisti .Fašisti,fašisti :-)",2
"Krievija ir agresors un okupants. Lāsts par slepkavām, kas 1940.gadā iznīcināja Latviju. Tagad ir citi laiki, lien vien uz šo pusi ļaunuma impērija, dabūsi pa zobiem no NATO!?",0
"Ir tā, ka noris tiesa par pārvadājumu tiesībām Rīgas pilsētā un konkurss, kurā uzvarēja RMS, jau tiesā ir atzīts par nelikumīgu. Tāpēc viņi cenšas iznīcināt konkurentus ar Pašvaldības policijas palīdzību, veicot ES standartiem neatbilstošas vadītāju tahogrāfu pārbaudes. Vienvārd sakot, pašvaldības policija strādā mafijas interesēs.",0
"Riebiņos dzīvo tādi murmuļi , kas latviski nesaprot ne vārda. Latvieši tur kropļojas okupantu mēlē .",1
bet saitā http;//ipvnews.org/ ir video kurā parādīts kā sīrieši ar granātmetējiem sašauj krievu tankus.kādas 15 epizodes.vienā tankā krievi pamanīja sīriešu karavīru.pagrieza tanka stobru un divreiz izšāva.pirmoreiz stobru aizgrieza pārāk tālu.atpakaļ griežot atkal pāršāva par strīpu.bet sīrietis pat nenodrebēja.kārtīgi notēmēja un iznīcināja okupantu tanku.operators arī nenobijās jo šāvienu laikā kamera nelēkāja.jā sīrieši ir drošsirdīgi vīri.savu zemi viņi iztīrīs,0
"Vispirms nošaut! Ja atkārtotā izmeklēšana rādīs šos par nevainīgiem, reabilitēsim! Pēc nāves.",1
"Kamēr šitādi mongoloīdu mežoņi pa Latviju apkārt vazāsies, normālas dzīves un kulturālas vides mums nebūs. Varētu tak cilvēki dzīvot mierīgi un nemāžoties - bet nē, šiem traucē jau pats fakts, ka šeit dzīvo tādi latvieši, kuri visi vēl nav kļuvuši tādi kā viņi un svešu mēli par savējo pieņēmuši. Un šī &quot;pāridarījuma&quot; dēļ šie gatavi ja ne mūs īsā laikā iznīcināt, tad, ja nekas cits neatliek, savas žults, nenovīdības un ļaunuma no iekšas ēsti, vismaz sevi apskādēt, ar grādīgo indējoties un delīrijā trakojot no logiem lecot...",2
"Gudrinieks, apgalvodams, ka pliki cilveki visi vienadi... nezinu, nezinu... pie kuraam vinja acu skatiens ilgaak kavesies - pie plikas 78 g. vechinjas vai pie jauninjas Veneras... :) Vecais izvirtulis.",1
"Okupants, ja bumbos tad tevi ar pie reizes, Varēsi savus murgus rakstīt ell.",1
Atkal viens okupantu krievs hokejists sačakarē visu Latvijas hokeja spēli.,2
